Graph,Reward,Step,Node_U,Node_V,Edge,WasAdded,StepReward,AgentAction,GreedyAction,GreedyEdge,GreedyReward,AgentMatchedGreedy
TataNld,EFFRES,17,63,117,63-117,True,0.038953546737096764,7073,-1,N/A,,False
TataNld,EFFRES,18,69,132,69-132,True,0.034096382990263664,7546,-1,N/A,,False
TataNld,EFFRES,19,31,74,31-74,True,0.04099515286495915,3995,-1,N/A,,False
TataNld,IVI,1,60,134,60-134,True,0.0,6848,-1,N/A,,False
TataNld,IVI,2,115,135,115-135,True,0.0,9860,-1,N/A,,False
TataNld,IVI,3,30,68,30-68,True,0.0,3877,-1,N/A,,False
TataNld,IVI,4,101,113,101-113,True,5.0,9356,-1,N/A,,False
TataNld,IVI,5,49,70,49-70,True,0.0,5825,-1,N/A,,False
TataNld,IVI,6,16,102,16-102,True,0.0,2242,-1,N/A,,False
TataNld,IVI,7,18,90,18-90,True,0.0,2483,-1,N/A,,False
TataNld,IVI,8,79,89,79-89,True,0.0,8183,-1,N/A,,False
TataNld,IVI,9,97,99,97-99,True,0.0,9170,-1,N/A,,False
TataNld,IVI,10,8,123,8-123,True,-5.0,1226,-1,N/A,,False
TataNld,IVI,11,82,115,82-115,True,0.0,8396,-1,N/A,,False
TataNld,IVI,12,42,86,42-86,True,0.0,5167,-1,N/A,,False
TataNld,IVI,13,63,96,63-96,True,5.0,7052,-1,N/A,,False
TataNld,IVI,14,107,133,107-133,True,0.0,9610,-1,N/A,,False
TataNld,IVI,15,53,77,53-77,True,5.0,6193,-1,N/A,,False
TataNld,IVI,16,24,131,24-131,True,0.0,3246,-1,N/A,,False
TataNld,IVI,17,63,117,63-117,True,0.0,7073,-1,N/A,,False
TataNld,IVI,18,69,132,69-132,True,5.0,7546,-1,N/A,,False
TataNld,IVI,19,31,74,31-74,True,0.0,3995,-1,N/A,,False
TataNld,NNSI,1,43,105,43-105,True,-0.520637867768249,5286,-1,N/A,,False
TataNld,NNSI,2,115,135,115-135,True,0.3381197876891111,9860,-1,N/A,,False
TataNld,NNSI,3,30,68,30-68,True,-0.30316989522993953,3877,-1,N/A,,False
TataNld,NNSI,4,101,113,101-113,True,-0.5195992898538746,9356,-1,N/A,,False
TataNld,NNSI,5,49,71,49-71,True,0.7966888578059619,5826,-1,N/A,,False
TataNld,NNSI,6,16,102,16-102,True,0.017572041934873717,2242,-1,N/A,,False
TataNld,NNSI,7,18,90,18-90,True,0.13442981061452208,2483,-1,N/A,,False
TataNld,NNSI,8,79,89,79-89,True,0.08332034406056188,8183,-1,N/A,,False
TataNld,NNSI,9,97,99,97-99,True,-0.07893496256480681,9170,-1,N/A,,False
TataNld,NNSI,10,8,123,8-123,True,-0.07146332255930865,1226,-1,N/A,,False
TataNld,NNSI,11,82,115,82-115,True,-0.0985110923235375,8396,-1,N/A,,False
TataNld,NNSI,12,42,86,42-86,True,-0.03459248426008177,5167,-1,N/A,,False
TataNld,NNSI,13,63,96,63-96,True,0.45079668319807276,7052,-1,N/A,,False
TataNld,NNSI,14,107,133,107-133,True,-0.5922551741091064,9610,-1,N/A,,False
TataNld,NNSI,15,53,78,53-78,True,-0.706226140780009,6194,-1,N/A,,False
TataNld,NNSI,16,24,131,24-131,True,-0.01771266333562327,3246,-1,N/A,,False
TataNld,NNSI,17,63,117,63-117,True,0.2908710148333915,7073,-1,N/A,,False
TataNld,NNSI,18,69,132,69-132,True,-0.06927334411888353,7546,-1,N/A,,False
